TradingSymbol,Date,EntryPrice,ExitPrice,Qty,ProfitLoss,Transaction,ExitType,Cumulative
BANKNIFTY2212038100PE,20/01/2022,197.15 Time:10:11,276.05 Time:01:26,25,-1972.50,SELL,SHORT_SL,1778.75
BANKNIFTY2212038100CE,19/01/2022,319.15 Time:10:16,168.45 Time:03:26,25,3767.50,SELL,SQUAREOFF,3767.50
BANKNIFTY2212037800CE,20/01/2022,154.85 Time:11:42,216.75 Time:12:02,25,-1547.50,SELL,SHORT_SL,-1547.50
BANKNIFTY2212037800CE,20/01/2022,205.30 Time:12:03,61.60 Time:01:31,25,3592.50,SELL,SHORT_TARGET,2045.00
BANKNIFTY2212037900PE,20/01/2022,113.95 Time:01:27,159.55 Time:01:28,25,-1140.00,SELL,SHORT_SL,-1140.00
BANKNIFTY2212037900PE,20/01/2022,162.05 Time:01:29,226.85 Time:01:33,25,-1620.00,SELL,SHORT_SL,-2760.00
BANKNIFTY2212037900PE,20/01/2022,124.65 Time:02:58,37.35 Time:03:05,25,2182.50,SELL,SHORT_TARGET,-577.50
BANKNIFTY2212037600CE,20/01/2022,174.25 Time:01:32,243.95 Time:03:03,25,-1742.50,SELL,SHORT_SL,-1742.50
BANKNIFTY2212037800PE,20/01/2022,166.55 Time:01:34,49.95 Time:02:57,25,2915.00,SELL,SHORT_TARGET,2915.00
BANKNIFTY22JAN37300CE,21/01/2022,552.45 Time:09:17,619.00 Time:03:26,25,-1663.75,SELL,SQUAREOFF,-1663.75
BANKNIFTY22JAN37300CE,27/01/2022,200.95 Time:01:04,281.35 Time:01:11,25,-2010.00,SELL,SHORT_SL,-3673.75
BANKNIFTY22JAN37500PE,21/01/2022,457.80 Time:09:17,306.05 Time:03:26,25,3793.75,SELL,SQUAREOFF,3793.75
BANKNIFTY22JAN37500PE,25/01/2022,410.00 Time:12:30,149.15 Time:03:26,25,6521.25,SELL,SQUAREOFF,10315.00
BANKNIFTY22JAN37400CE,24/01/2022,444.55 Time:09:17,214.75 Time:03:26,25,5745.00,SELL,SQUAREOFF,5745.00
BANKNIFTY22JAN37400CE,27/01/2022,190.05 Time:01:12,266.05 Time:01:14,25,-1900.00,SELL,SHORT_SL,3845.00
BANKNIFTY22JAN37600PE,24/01/2022,431.95 Time:09:17,604.75 Time:11:49,25,-4320.00,SELL,SHORT_SL,-4320.00
BANKNIFTY22JAN37300PE,24/01/2022,413.20 Time:11:50,578.50 Time:12:21,25,-4132.50,SELL,SHORT_SL,-4132.50
BANKNIFTY22JAN37100PE,24/01/2022,474.20 Time:12:22,663.90 Time:01:59,25,-4742.50,SELL,SHORT_SL,-4742.50
BANKNIFTY22JAN36800PE,24/01/2022,479.60 Time:02:00,671.40 Time:02:11,25,-4795.00,SELL,SHORT_SL,-4795.00
BANKNIFTY22JAN36600PE,24/01/2022,571.15 Time:02:12,264.30 Time:03:26,25,7671.25,SELL,SQUAREOFF,7671.25
BANKNIFTY22JAN36500CE,25/01/2022,491.60 Time:09:17,688.20 Time:09:28,25,-4915.00,SELL,SHORT_SL,-4915.00
BANKNIFTY22JAN36700PE,25/01/2022,469.25 Time:09:17,140.75 Time:12:29,25,8212.50,SELL,SHORT_TARGET,8212.50
BANKNIFTY22JAN36700CE,25/01/2022,525.70 Time:09:29,736.00 Time:09:58,25,-5257.50,SELL,SHORT_SL,-5257.50
BANKNIFTY22JAN37100CE,25/01/2022,483.55 Time:09:59,676.95 Time:02:40,25,-4835.00,SELL,SHORT_SL,-4835.00
BANKNIFTY22JAN37100CE,27/01/2022,201.65 Time:12:32,282.35 Time:12:52,25,-2017.50,SELL,SHORT_SL,-6852.50
BANKNIFTY22JAN37600CE,25/01/2022,341.60 Time:02:41,355.65 Time:03:26,25,-351.25,SELL,SQUAREOFF,-351.25
BANKNIFTY22JAN37600CE,27/01/2022,164.50 Time:01:46,230.30 Time:02:01,25,-1645.00,SELL,SHORT_SL,-1996.25
BANKNIFTY22JAN37000CE,27/01/2022,295.30 Time:09:17,413.40 Time:09:24,25,-2952.50,SELL,SHORT_SL,-2952.50
BANKNIFTY22JAN37000CE,27/01/2022,192.95 Time:12:12,270.15 Time:12:31,25,-1930.00,SELL,SHORT_SL,-4882.50
BANKNIFTY22JAN37200PE,27/01/2022,285.85 Time:09:17,85.75 Time:12:47,25,5002.50,SELL,SHORT_TARGET,5002.50
BANKNIFTY22JAN37200CE,27/01/2022,277.40 Time:09:25,83.20 Time:12:11,25,4855.00,SELL,SHORT_TARGET,4855.00
BANKNIFTY22JAN37200CE,27/01/2022,191.85 Time:12:53,268.55 Time:01:03,25,-1917.50,SELL,SHORT_SL,2937.50
BANKNIFTY22JAN37400PE,27/01/2022,172.50 Time:12:48,51.70 Time:01:38,25,3020.00,SELL,SHORT_TARGET,3020.00
BANKNIFTY22JAN37500CE,27/01/2022,205.85 Time:01:15,288.15 Time:01:15,25,-2057.50,SELL,SHORT_SL,-2057.50
BANKNIFTY22JAN37500CE,27/01/2022,176.25 Time:01:16,246.75 Time:01:45,25,-1762.50,SELL,SHORT_SL,-3820.00
BANKNIFTY22JAN37700PE,27/01/2022,177.10 Time:01:39,53.10 Time:02:24,25,3100.00,SELL,SHORT_TARGET,3100.00
BANKNIFTY22JAN37700CE,27/01/2022,139.60 Time:02:02,195.40 Time:02:24,25,-1395.00,SELL,SHORT_SL,-1395.00
BANKNIFTY22JAN38000PE,27/01/2022,188.35 Time:02:25,56.55 Time:02:45,25,3295.00,SELL,SHORT_TARGET,3295.00
BANKNIFTY22JAN38000PE,27/01/2022,176.55 Time:02:54,247.15 Time:03:02,25,-1765.00,SELL,SHORT_SL,1530.00
BANKNIFTY22JAN37800CE,27/01/2022,142.75 Time:02:25,199.85 Time:02:38,25,-1427.50,SELL,SHORT_SL,-1427.50
BANKNIFTY22JAN37800CE,27/01/2022,78.80 Time:02:54,110.30 Time:02:57,25,-787.50,SELL,SHORT_SL,-2215.00
BANKNIFTY22JAN37800CE,27/01/2022,98.10 Time:02:58,29.40 Time:03:02,25,1717.50,SELL,SHORT_TARGET,-497.50
BANKNIFTY22JAN37900CE,27/01/2022,149.45 Time:02:39,44.85 Time:02:53,25,2615.00,SELL,SHORT_TARGET,2615.00
BANKNIFTY22JAN38100PE,27/01/2022,123.30 Time:02:46,172.60 Time:02:48,25,-1232.50,SELL,SHORT_SL,-1232.50
BANKNIFTY22JAN38100PE,27/01/2022,179.15 Time:02:49,250.85 Time:02:53,25,-1792.50,SELL,SHORT_SL,-3025.00
BANKNIFTY2220338200CE,28/01/2022,790.55 Time:09:17,478.80 Time:03:26,25,7793.75,SELL,SQUAREOFF,7793.75
BANKNIFTY2220338200CE,01/02/2022,743.85 Time:09:17,1041.35 Time:09:36,25,-7437.50,SELL,SHORT_SL,356.25
BANKNIFTY2220338200CE,01/02/2022,515.00 Time:01:49,619.65 Time:03:26,25,-2616.25,SELL,SQUAREOFF,-2260.00
BANKNIFTY2220338400PE,28/01/2022,753.10 Time:09:17,1054.30 Time:02:06,25,-7530.00,SELL,SHORT_SL,-7530.00
BANKNIFTY2220338400PE,01/02/2022,752.30 Time:09:17,298.00 Time:03:26,25,11357.50,SELL,SQUAREOFF,3827.50
BANKNIFTY2220337900PE,28/01/2022,760.30 Time:02:07,777.85 Time:03:26,25,-438.75,SELL,SQUAREOFF,-438.75
BANKNIFTY2220337900PE,31/01/2022,796.55 Time:10:43,655.10 Time:03:26,25,3536.25,SELL,SQUAREOFF,3097.50
BANKNIFTY2220338100CE,31/01/2022,700.35 Time:09:17,676.75 Time:03:26,25,590.00,SELL,SQUAREOFF,590.00
BANKNIFTY2220338300PE,31/01/2022,733.00 Time:09:17,1026.20 Time:10:42,25,-7330.00,SELL,SHORT_SL,-7330.00
BANKNIFTY2220338700CE,01/02/2022,762.00 Time:09:37,228.60 Time:01:12,25,13335.00,SELL,SHORT_TARGET,13335.00
BANKNIFTY2220337800CE,01/02/2022,555.45 Time:01:13,777.65 Time:01:48,25,-5555.00,SELL,SHORT_SL,-5555.00
BANKNIFTY2220338800CE,02/02/2022,370.00 Time:09:17,518.00 Time:11:47,25,-3700.00,SELL,SHORT_SL,-3700.00
BANKNIFTY2220339000PE,02/02/2022,398.70 Time:09:17,119.60 Time:02:29,25,6977.50,SELL,SHORT_TARGET,6977.50
BANKNIFTY2220339100CE,02/02/2022,314.65 Time:11:48,362.75 Time:03:26,25,-1202.50,SELL,SQUAREOFF,-1202.50
BANKNIFTY2220339100CE,03/02/2022,146.95 Time:01:42,44.05 Time:02:57,25,2572.50,SELL,SHORT_TARGET,1370.00
BANKNIFTY2220339400PE,02/02/2022,278.30 Time:02:30,249.25 Time:03:26,25,726.25,SELL,SQUAREOFF,726.25
BANKNIFTY2220339400PE,03/02/2022,182.00 Time:09:17,254.80 Time:09:18,25,-1820.00,SELL,SHORT_SL,-1093.75
BANKNIFTY2220339400PE,03/02/2022,218.70 Time:09:19,306.20 Time:01:50,25,-2187.50,SELL,SHORT_SL,-3281.25
BANKNIFTY2220339200CE,03/02/2022,256.70 Time:09:17,77.00 Time:01:41,25,4492.50,SELL,SHORT_TARGET,4492.50
BANKNIFTY2220339200PE,03/02/2022,132.95 Time:01:51,186.15 Time:03:23,25,-1330.00,SELL,SHORT_SL,-1330.00
BANKNIFTY2220339000CE,03/02/2022,95.20 Time:02:58,133.30 Time:03:00,25,-952.50,SELL,SHORT_SL,-952.50
BANKNIFTY2221038900CE,04/02/2022,519.45 Time:09:17,377.20 Time:03:26,25,3556.25,SELL,SQUAREOFF,3556.25
BANKNIFTY2221038900CE,10/02/2022,196.45 Time:10:40,275.05 Time:11:02,25,-1965.00,SELL,SHORT_SL,1591.25
BANKNIFTY2221039100PE,04/02/2022,536.35 Time:09:17,750.85 Time:01:10,25,-5362.50,SELL,SHORT_SL,-5362.50
BANKNIFTY2221039100PE,10/02/2022,156.50 Time:12:20,46.90 Time:01:50,25,2740.00,SELL,SHORT_TARGET,-2622.50
BANKNIFTY2221038700PE,04/02/2022,499.90 Time:01:11,399.45 Time:03:26,25,2511.25,SELL,SQUAREOFF,2511.25
BANKNIFTY2221038700PE,10/02/2022,259.45 Time:09:22,77.85 Time:10:26,25,4540.00,SELL,SHORT_TARGET,7051.25
BANKNIFTY2221038700CE,07/02/2022,479.90 Time:09:17,144.00 Time:02:42,25,8397.50,SELL,SHORT_TARGET,8397.50
BANKNIFTY2221038900PE,07/02/2022,454.95 Time:09:17,636.95 Time:11:09,25,-4550.00,SELL,SHORT_SL,-4550.00
BANKNIFTY2221038600PE,07/02/2022,456.40 Time:11:10,639.00 Time:01:15,25,-4565.00,SELL,SHORT_SL,-4565.00
BANKNIFTY2221038300PE,07/02/2022,421.15 Time:01:16,589.65 Time:01:54,25,-4212.50,SELL,SHORT_SL,-4212.50
BANKNIFTY2221038100PE,07/02/2022,488.30 Time:01:55,415.00 Time:03:26,25,1832.50,SELL,SQUAREOFF,1832.50
BANKNIFTY2221037800CE,07/02/2022,476.95 Time:02:43,531.15 Time:03:26,25,-1355.00,SELL,SQUAREOFF,-1355.00
BANKNIFTY2221038000CE,08/02/2022,432.05 Time:09:17,294.25 Time:03:26,25,3445.00,SELL,SQUAREOFF,3445.00
BANKNIFTY2221038200PE,08/02/2022,384.30 Time:09:17,538.00 Time:09:25,25,-3842.50,SELL,SHORT_SL,-3842.50
BANKNIFTY2221038000PE,08/02/2022,436.35 Time:09:26,610.85 Time:10:31,25,-4362.50,SELL,SHORT_SL,-4362.50
BANKNIFTY2221037700PE,08/02/2022,432.00 Time:10:32,129.60 Time:03:07,25,7560.00,SELL,SHORT_TARGET,7560.00
BANKNIFTY2221038200CE,09/02/2022,315.55 Time:09:17,441.75 Time:12:46,25,-3155.00,SELL,SHORT_SL,-3155.00
BANKNIFTY2221038400PE,09/02/2022,296.65 Time:09:17,97.00 Time:03:26,25,4991.25,SELL,SQUAREOFF,4991.25
BANKNIFTY2221038400CE,09/02/2022,307.15 Time:12:47,338.60 Time:03:26,25,-786.25,SELL,SQUAREOFF,-786.25
BANKNIFTY2221038600CE,10/02/2022,241.30 Time:09:17,337.80 Time:10:29,25,-2412.50,SELL,SHORT_SL,-2412.50
BANKNIFTY2221038800PE,10/02/2022,224.55 Time:09:17,314.35 Time:09:21,25,-2245.00,SELL,SHORT_SL,-2245.00
BANKNIFTY2221039000PE,10/02/2022,228.80 Time:10:27,68.60 Time:11:51,25,4005.00,SELL,SHORT_TARGET,4005.00
BANKNIFTY2221038800CE,10/02/2022,193.80 Time:10:30,271.30 Time:10:39,25,-1937.50,SELL,SHORT_SL,-1937.50
BANKNIFTY2221039000CE,10/02/2022,190.10 Time:11:03,57.00 Time:03:03,25,3327.50,SELL,SHORT_TARGET,3327.50
BANKNIFTY2221039200PE,10/02/2022,161.05 Time:11:52,225.45 Time:12:19,25,-1610.00,SELL,SHORT_SL,-1610.00
BANKNIFTY2221039200PE,10/02/2022,128.05 Time:02:01,179.25 Time:03:13,25,-1280.00,SELL,SHORT_SL,-2890.00
BANKNIFTY2221039300PE,10/02/2022,162.70 Time:01:51,227.80 Time:02:00,25,-1627.50,SELL,SHORT_SL,-1627.50
BANKNIFTY2221738500CE,11/02/2022,510.95 Time:09:17,379.95 Time:03:26,25,3275.00,SELL,SQUAREOFF,3275.00
BANKNIFTY2221738700PE,11/02/2022,482.20 Time:09:17,525.45 Time:03:26,25,-1081.25,SELL,SQUAREOFF,-1081.25
BANKNIFTY2221737400CE,14/02/2022,623.95 Time:09:17,246.00 Time:03:26,25,9448.75,SELL,SQUAREOFF,9448.75
BANKNIFTY2221737600PE,14/02/2022,560.60 Time:09:17,784.80 Time:02:28,25,-5605.00,SELL,SHORT_SL,-5605.00
BANKNIFTY2221737100PE,14/02/2022,500.00 Time:02:29,593.95 Time:03:26,25,-2348.75,SELL,SQUAREOFF,-2348.75
BANKNIFTY2221737000CE,15/02/2022,500.30 Time:09:17,700.40 Time:01:41,25,-5002.50,SELL,SHORT_SL,-5002.50
BANKNIFTY2221737200PE,15/02/2022,473.60 Time:09:17,663.00 Time:09:43,25,-4735.00,SELL,SHORT_SL,-4735.00
BANKNIFTY2221736900PE,15/02/2022,461.10 Time:09:44,138.30 Time:01:43,25,8070.00,SELL,SHORT_TARGET,8070.00
BANKNIFTY2221737500CE,15/02/2022,380.00 Time:01:42,532.00 Time:01:54,25,-3800.00,SELL,SHORT_SL,-3800.00
BANKNIFTY2221737500CE,17/02/2022,237.40 Time:10:25,332.40 Time:10:41,25,-2375.00,SELL,SHORT_SL,-6175.00
BANKNIFTY2221737500CE,17/02/2022,131.30 Time:02:45,39.40 Time:03:14,25,2297.50,SELL,SHORT_TARGET,-3877.50
BANKNIFTY2221737700PE,15/02/2022,405.05 Time:01:44,121.55 Time:03:15,25,7087.50,SELL,SHORT_TARGET,7087.50
BANKNIFTY2221737700PE,17/02/2022,121.90 Time:02:15,170.70 Time:02:17,25,-1220.00,SELL,SHORT_SL,5867.50
BANKNIFTY2221737700PE,17/02/2022,146.20 Time:02:18,43.90 Time:02:30,25,2557.50,SELL,SHORT_TARGET,8425.00
BANKNIFTY2221737700PE,17/02/2022,121.40 Time:02:44,170.00 Time:02:47,25,-1215.00,SELL,SHORT_SL,7210.00
BANKNIFTY2221737700PE,17/02/2022,147.00 Time:02:48,44.10 Time:03:07,25,2572.50,SELL,SHORT_TARGET,9782.50
BANKNIFTY2221737700CE,15/02/2022,419.00 Time:01:55,586.60 Time:02:12,25,-4190.00,SELL,SHORT_SL,-4190.00
BANKNIFTY2221738000CE,15/02/2022,414.10 Time:02:13,424.45 Time:03:26,25,-258.75,SELL,SQUAREOFF,-258.75
BANKNIFTY2221738300CE,16/02/2022,296.50 Time:09:17,88.90 Time:03:16,25,5190.00,SELL,SHORT_TARGET,5190.00
BANKNIFTY2221738500PE,16/02/2022,356.45 Time:09:17,499.05 Time:09:24,25,-3565.00,SELL,SHORT_SL,-3565.00
BANKNIFTY2221738200PE,16/02/2022,330.85 Time:09:25,463.15 Time:10:51,25,-3307.50,SELL,SHORT_SL,-3307.50
BANKNIFTY2221738200PE,16/02/2022,275.00 Time:02:41,385.00 Time:02:52,25,-2750.00,SELL,SHORT_SL,-6057.50
BANKNIFTY2221738000PE,16/02/2022,364.40 Time:10:52,109.30 Time:01:43,25,6377.50,SELL,SHORT_TARGET,6377.50
BANKNIFTY2221738000PE,16/02/2022,296.35 Time:02:53,287.00 Time:03:26,25,233.75,SELL,SQUAREOFF,6611.25
BANKNIFTY2221738000PE,17/02/2022,218.50 Time:09:28,305.90 Time:09:30,25,-2185.00,SELL,SHORT_SL,4426.25
BANKNIFTY2221738000PE,17/02/2022,183.65 Time:12:36,257.15 Time:12:47,25,-1837.50,SELL,SHORT_SL,2588.75
BANKNIFTY2221738400PE,16/02/2022,267.25 Time:01:44,374.15 Time:02:40,25,-2672.50,SELL,SHORT_SL,-2672.50
BANKNIFTY2221737900CE,17/02/2022,239.70 Time:09:17,71.90 Time:10:24,25,4195.00,SELL,SHORT_TARGET,4195.00
BANKNIFTY2221738100PE,17/02/2022,202.75 Time:09:17,283.85 Time:09:27,25,-2027.50,SELL,SHORT_SL,-2027.50
BANKNIFTY2221737900PE,17/02/2022,226.25 Time:09:31,316.75 Time:09:38,25,-2262.50,SELL,SHORT_SL,-2262.50
BANKNIFTY2221737900PE,17/02/2022,184.30 Time:12:48,258.00 Time:02:14,25,-1842.50,SELL,SHORT_SL,-4105.00
BANKNIFTY2221737800PE,17/02/2022,280.80 Time:09:39,84.20 Time:12:35,25,4915.00,SELL,SHORT_TARGET,4915.00
BANKNIFTY2221737800PE,17/02/2022,95.40 Time:02:31,133.60 Time:02:32,25,-955.00,SELL,SHORT_SL,3960.00
BANKNIFTY2221737800PE,17/02/2022,134.65 Time:02:33,188.55 Time:02:43,25,-1347.50,SELL,SHORT_SL,2612.50
BANKNIFTY2221737600CE,17/02/2022,240.40 Time:10:42,336.60 Time:10:59,25,-2405.00,SELL,SHORT_SL,-2405.00
BANKNIFTY2221737600CE,17/02/2022,180.60 Time:01:58,54.20 Time:02:44,25,3160.00,SELL,SHORT_TARGET,755.00
BANKNIFTY2221737800CE,17/02/2022,210.50 Time:11:00,63.10 Time:01:57,25,3685.00,SELL,SHORT_TARGET,3685.00
BANKNIFTY22FEB37300CE,18/02/2022,624.90 Time:09:17,700.55 Time:03:26,25,-1891.25,SELL,SQUAREOFF,-1891.25
BANKNIFTY22FEB37500PE,18/02/2022,673.65 Time:09:17,453.10 Time:03:26,25,5513.75,SELL,SQUAREOFF,5513.75
BANKNIFTY22FEB37400CE,21/02/2022,563.85 Time:09:17,789.35 Time:11:39,25,-5637.50,SELL,SHORT_SL,-5637.50
BANKNIFTY22FEB37600PE,21/02/2022,538.25 Time:09:17,370.00 Time:03:26,25,4206.25,SELL,SQUAREOFF,4206.25
BANKNIFTY22FEB37800CE,21/02/2022,528.60 Time:11:40,342.00 Time:03:26,25,4665.00,SELL,SQUAREOFF,4665.00
BANKNIFTY22FEB37000CE,22/02/2022,569.60 Time:09:17,797.40 Time:02:32,25,-5695.00,SELL,SHORT_SL,-5695.00
BANKNIFTY22FEB37200PE,22/02/2022,516.65 Time:09:17,323.75 Time:03:26,25,4822.50,SELL,SQUAREOFF,4822.50
BANKNIFTY22FEB37500CE,22/02/2022,430.30 Time:02:33,261.25 Time:03:26,25,4226.25,SELL,SQUAREOFF,4226.25
BANKNIFTY22FEB37500CE,23/02/2022,375.05 Time:09:17,190.30 Time:03:26,25,4618.75,SELL,SQUAREOFF,8845.00
BANKNIFTY22FEB37700PE,23/02/2022,327.10 Time:09:17,389.60 Time:03:26,25,-1562.50,SELL,SQUAREOFF,-1562.50
BANKNIFTY22FEB36300CE,24/02/2022,379.60 Time:09:17,113.90 Time:11:09,25,6642.50,SELL,SHORT_TARGET,6642.50
BANKNIFTY22FEB36500PE,24/02/2022,391.25 Time:09:17,547.75 Time:09:46,25,-3912.50,SELL,SHORT_SL,-3912.50
BANKNIFTY22FEB36100PE,24/02/2022,335.35 Time:09:47,469.45 Time:02:54,25,-3352.50,SELL,SHORT_SL,-3352.50
BANKNIFTY22FEB36000CE,24/02/2022,266.10 Time:11:10,372.50 Time:11:36,25,-2660.00,SELL,SHORT_SL,-2660.00
BANKNIFTY22FEB36200CE,24/02/2022,237.30 Time:11:37,71.20 Time:12:44,25,4152.50,SELL,SHORT_TARGET,4152.50
BANKNIFTY22FEB35900CE,24/02/2022,215.35 Time:12:45,64.65 Time:02:27,25,3767.50,SELL,SHORT_TARGET,3767.50
BANKNIFTY22FEB35700CE,24/02/2022,174.30 Time:02:28,52.30 Time:02:52,25,3050.00,SELL,SHORT_TARGET,3050.00
BANKNIFTY22FEB35500CE,24/02/2022,190.80 Time:02:53,57.20 Time:03:02,25,3340.00,SELL,SHORT_TARGET,3340.00
BANKNIFTY22FEB35700PE,24/02/2022,121.70 Time:02:55,170.40 Time:03:02,25,-1217.50,SELL,SHORT_SL,-1217.50
BANKNIFTY2230336000CE,25/02/2022,675.30 Time:09:17,945.40 Time:09:53,25,-6752.50,SELL,SHORT_SL,-6752.50
BANKNIFTY2230336000CE,28/02/2022,701.15 Time:12:01,686.55 Time:03:26,25,365.00,SELL,SQUAREOFF,-6387.50
BANKNIFTY2230336200PE,25/02/2022,762.45 Time:09:17,520.70 Time:03:26,25,6043.75,SELL,SQUAREOFF,6043.75
BANKNIFTY2230336400CE,25/02/2022,680.00 Time:09:54,604.00 Time:03:26,25,1900.00,SELL,SQUAREOFF,1900.00
BANKNIFTY2230335700CE,28/02/2022,672.15 Time:09:17,941.05 Time:12:00,25,-6722.50,SELL,SHORT_SL,-6722.50
BANKNIFTY2230335900PE,28/02/2022,602.90 Time:09:17,470.35 Time:03:26,25,3313.75,SELL,SQUAREOFF,3313.75
BANKNIFTY2230335300CE,02/03/2022,550.00 Time:09:17,504.35 Time:03:26,25,1141.25,SELL,SQUAREOFF,1141.25
BANKNIFTY2230335500PE,02/03/2022,573.30 Time:09:17,802.60 Time:12:49,25,-5732.50,SELL,SHORT_SL,-5732.50
BANKNIFTY2230335500PE,03/03/2022,273.85 Time:09:38,383.35 Time:09:49,25,-2737.50,SELL,SHORT_SL,-8470.00
BANKNIFTY2230335000PE,02/03/2022,486.70 Time:12:50,219.55 Time:03:26,25,6678.75,SELL,SQUAREOFF,6678.75
BANKNIFTY2230335000PE,03/03/2022,184.30 Time:01:29,55.30 Time:02:35,25,3225.00,SELL,SHORT_TARGET,9903.75
BANKNIFTY2230335000PE,03/03/2022,121.00 Time:02:59,169.40 Time:03:00,25,-1210.00,SELL,SHORT_SL,8693.75
BANKNIFTY2230335600CE,03/03/2022,288.00 Time:09:17,86.40 Time:10:09,25,5040.00,SELL,SHORT_TARGET,5040.00
BANKNIFTY2230335800PE,03/03/2022,243.40 Time:09:17,340.80 Time:09:22,25,-2435.00,SELL,SHORT_SL,-2435.00
BANKNIFTY2230335700PE,03/03/2022,263.65 Time:09:23,369.15 Time:09:37,25,-2637.50,SELL,SHORT_SL,-2637.50
BANKNIFTY2230335400PE,03/03/2022,278.35 Time:09:50,389.65 Time:12:38,25,-2782.50,SELL,SHORT_SL,-2782.50
BANKNIFTY2230335100CE,03/03/2022,296.85 Time:10:10,89.05 Time:01:19,25,5195.00,SELL,SHORT_TARGET,5195.00
BANKNIFTY2230335200PE,03/03/2022,231.75 Time:12:39,324.45 Time:01:28,25,-2317.50,SELL,SHORT_SL,-2317.50
BANKNIFTY2230334900CE,03/03/2022,198.40 Time:01:20,277.80 Time:01:45,25,-1985.00,SELL,SHORT_SL,-1985.00
BANKNIFTY2230334900CE,03/03/2022,164.75 Time:02:31,49.45 Time:03:00,25,2882.50,SELL,SHORT_TARGET,897.50
BANKNIFTY2230335000CE,03/03/2022,218.40 Time:01:46,65.50 Time:02:15,25,3822.50,SELL,SHORT_TARGET,3822.50
BANKNIFTY2230334800CE,03/03/2022,149.10 Time:02:16,208.70 Time:02:22,25,-1490.00,SELL,SHORT_SL,-1490.00
BANKNIFTY2230334800CE,03/03/2022,184.55 Time:02:23,258.35 Time:02:30,25,-1845.00,SELL,SHORT_SL,-3335.00
BANKNIFTY2230335100PE,03/03/2022,115.95 Time:02:36,162.35 Time:02:39,25,-1160.00,SELL,SHORT_SL,-1160.00
BANKNIFTY2230335100PE,03/03/2022,160.45 Time:02:40,224.65 Time:02:58,25,-1605.00,SELL,SHORT_SL,-2765.00
BANKNIFTY2231034200CE,04/03/2022,833.30 Time:09:17,1166.60 Time:12:56,25,-8332.50,SELL,SHORT_SL,-8332.50
BANKNIFTY2231034200CE,10/03/2022,197.05 Time:02:05,275.85 Time:02:08,25,-1970.00,SELL,SHORT_SL,-10302.50
BANKNIFTY2231034400PE,04/03/2022,753.45 Time:09:17,671.35 Time:03:26,25,2052.50,SELL,SQUAREOFF,2052.50
BANKNIFTY2231034400PE,10/03/2022,231.80 Time:02:06,69.50 Time:02:32,25,4057.50,SELL,SHORT_TARGET,6110.00
BANKNIFTY2231034800CE,04/03/2022,740.50 Time:12:57,452.70 Time:03:26,25,7195.00,SELL,SQUAREOFF,7195.00
BANKNIFTY2231034800CE,10/03/2022,268.05 Time:09:17,375.25 Time:09:19,25,-2680.00,SELL,SHORT_SL,4515.00
BANKNIFTY2231034800CE,10/03/2022,232.60 Time:12:49,69.80 Time:01:48,25,4070.00,SELL,SHORT_TARGET,8585.00
BANKNIFTY2231033200CE,07/03/2022,693.95 Time:09:17,547.95 Time:03:26,25,3650.00,SELL,SQUAREOFF,3650.00
BANKNIFTY2231033400PE,07/03/2022,718.90 Time:09:17,1006.50 Time:11:05,25,-7190.00,SELL,SHORT_SL,-7190.00
BANKNIFTY2231032800PE,07/03/2022,662.10 Time:11:06,926.90 Time:02:16,25,-6620.00,SELL,SHORT_SL,-6620.00
BANKNIFTY2231032500PE,07/03/2022,784.00 Time:02:17,468.85 Time:03:26,25,7878.75,SELL,SQUAREOFF,7878.75
BANKNIFTY2231032500CE,08/03/2022,725.00 Time:09:17,1015.00 Time:03:15,25,-7250.00,SELL,SHORT_SL,-7250.00
BANKNIFTY2231032700PE,08/03/2022,644.25 Time:09:17,307.00 Time:03:26,25,8431.25,SELL,SQUAREOFF,8431.25
BANKNIFTY2231033000CE,09/03/2022,545.10 Time:09:17,763.10 Time:12:50,25,-5450.00,SELL,SHORT_SL,-5450.00
BANKNIFTY2231033200PE,09/03/2022,487.25 Time:09:17,146.15 Time:02:20,25,8527.50,SELL,SHORT_TARGET,8527.50
BANKNIFTY2231033500CE,09/03/2022,442.15 Time:12:51,546.30 Time:03:26,25,-2603.75,SELL,SQUAREOFF,-2603.75
BANKNIFTY2231033900PE,09/03/2022,411.05 Time:02:21,322.55 Time:03:26,25,2212.50,SELL,SQUAREOFF,2212.50
BANKNIFTY2231035000PE,10/03/2022,364.85 Time:09:17,109.45 Time:10:17,25,6385.00,SELL,SHORT_TARGET,6385.00
BANKNIFTY2231035000PE,10/03/2022,214.60 Time:12:43,300.40 Time:01:10,25,-2145.00,SELL,SHORT_SL,4240.00
BANKNIFTY2231034900CE,10/03/2022,317.90 Time:09:20,445.10 Time:10:21,25,-3180.00,SELL,SHORT_SL,-3180.00
BANKNIFTY2231035400PE,10/03/2022,282.25 Time:10:18,395.15 Time:12:15,25,-2822.50,SELL,SHORT_SL,-2822.50
BANKNIFTY2231035200CE,10/03/2022,244.85 Time:10:22,73.45 Time:12:48,25,4285.00,SELL,SHORT_TARGET,4285.00
BANKNIFTY2231035200PE,10/03/2022,251.95 Time:12:16,352.75 Time:12:42,25,-2520.00,SELL,SHORT_SL,-2520.00
BANKNIFTY2231034900PE,10/03/2022,223.20 Time:01:11,312.50 Time:01:43,25,-2232.50,SELL,SHORT_SL,-2232.50
